algorithm	fanout	cascading	input_size	run	time
rank_2000	256	64	1000000	1	2.11318
rank_2000	256	64	1000000	2	2.10482
rank_2000	256	128	10000	0	0.01719
rank_2000	256	128	10000	1	0.0171237
rank_2000	256	128	10000	2	0.0169963
rank_2000	256	128	10000	3	0.0169495
rank_2000	256	128	10000	4	0.0171259
rank_2000	256	128	100000	0	0.357923
rank_2000	256	128	100000	1	0.358474
rank_2000	256	128	100000	2	0.357937
rank_2000	256	128	100000	3	0.35837
rank_2000	256	128	100000	4	0.35884
rank_2000	256	128	1000000	0	2.17108
rank_2000	256	128	1000000	1	2.20813
rank_2000	256	128	1000000	2	2.19547
rank_2000	256	256	10000	0	0.00631878
rank_2000	256	256	10000	1	0.0061428
rank_2000	256	256	10000	2	0.0061166
rank_2000	256	256	10000	3	0.00615194
rank_2000	256	256	10000	4	0.00612287
rank_2000	256	256	100000	0	0.154786
rank_2000	256	256	100000	1	0.152449
rank_2000	256	256	100000	2	0.152583
rank_2000	256	256	100000	3	0.152976
rank_2000	256	256	100000	4	0.152415
rank_2000	256	256	1000000	0	0.835718
rank_2000	256	256	1000000	1	0.810902
rank_2000	256	256	1000000	2	0.813327
rank_2000	256	256	1000000	3	0.811909
rank_2000	256	256	1000000	4	0.811505
rank_2000	256	256	10000000	0	8.04004
rank_2000	256	512	10000	0	0.00607421
rank_2000	256	512	10000	1	0.00602447
rank_2000	256	512	10000	2	0.00613812
rank_2000	256	512	10000	3	0.00601024
rank_2000	256	512	10000	4	0.00604152
rank_2000	256	512	100000	0	0.110007
rank_2000	256	512	100000	1	0.109775
rank_2000	256	512	100000	2	0.109823
rank_2000	256	512	100000	3	0.10991
rank_2000	256	512	100000	4	0.109756
rank_2000	256	512	1000000	0	0.759213
rank_2000	256	512	1000000	1	0.759253
rank_2000	256	512	1000000	2	0.778263
rank_2000	256	512	1000000	3	0.762164
rank_2000	256	512	1000000	4	0.761014
rank_2000	256	512	10000000	0	7.85565
rank_2000	256	1024	10000	0	0.00603922
rank_2000	256	1024	10000	1	0.00601415
rank_2000	256	1024	10000	2	0.00600961
rank_2000	256	1024	10000	3	0.00600019
rank_2000	256	1024	10000	4	0.00602551
rank_2000	256	1024	100000	0	0.0731419
rank_2000	256	1024	100000	1	0.0727379
rank_2000	256	1024	100000	2	0.0729092
rank_2000	256	1024	100000	3	0.0727185
rank_2000	256	1024	100000	4	0.0728085
rank_2000	256	1024	1000000	0	0.737129
rank_2000	256	1024	1000000	1	0.743679
rank_2000	256	1024	1000000	2	0.73803
rank_2000	256	1024	1000000	3	0.737793
rank_2000	256	1024	1000000	4	0.73712
rank_2000	256	1024	10000000	0	7.84262
rank_2000	512	1	10000	0	0.706054
rank_2000	512	1	10000	1	0.707924
rank_2000	512	1	10000	2	0.705153
rank_2000	512	1	10000	3	0.705137
rank_2000	512	1	10000	4	0.705582
rank_2000	512	1	100000	0	1.29237
rank_2000	512	1	100000	1	1.27825
rank_2000	512	1	100000	2	1.27978
rank_2000	512	1	100000	3	1.29046
rank_2000	512	2	10000	0	0.362027
rank_2000	512	2	10000	1	0.360466
rank_2000	512	2	10000	2	0.360683
rank_2000	512	2	10000	3	0.360384
rank_2000	512	2	10000	4	0.360121
rank_2000	512	2	100000	0	0.730475
rank_2000	512	2	100000	1	0.731028
rank_2000	512	2	100000	2	0.731249
rank_2000	512	2	100000	3	0.736914
rank_2000	512	2	100000	4	0.734837
rank_2000	512	2	1000000	0	out of memory
rank_2000	512	4	10000	0	0.188811
rank_2000	512	4	10000	1	0.188302
rank_2000	512	4	10000	2	0.188181
rank_2000	512	4	10000	3	0.186383
rank_2000	512	4	10000	4	0.186587
rank_2000	512	4	100000	0	0.454647
rank_2000	512	4	100000	1	0.454562
rank_2000	512	4	100000	2	0.451643
rank_2000	512	4	100000	3	0.451614
rank_2000	512	4	100000	4	0.452118
rank_2000	512	4	1000000	0	out of memory
rank_2000	512	8	10000	0	0.100892
rank_2000	512	8	10000	1	0.100293
rank_2000	512	8	10000	2	0.100301
rank_2000	512	8	10000	3	0.100601
rank_2000	512	8	10000	4	0.100413
rank_2000	512	8	100000	0	0.334916
rank_2000	512	8	100000	1	0.318893
rank_2000	512	8	100000	2	0.318396
rank_2000	512	8	100000	3	0.318703
rank_2000	512	8	100000	4	0.318744
rank_2000	512	8	1000000	0	out of memory
rank_2000	512	16	10000	0	0.0588921
rank_2000	512	16	10000	1	0.0585958
rank_2000	512	16	10000	2	0.06096
rank_2000	512	16	10000	3	0.0610883
rank_2000	512	16	10000	4	0.0611017
rank_2000	512	16	100000	0	0.256832
rank_2000	512	16	100000	1	0.24925
rank_2000	512	16	100000	2	0.242971
rank_2000	512	16	100000	3	0.242932
rank_2000	512	16	100000	4	0.24311
rank_2000	512	16	1000000	0	27.1676
rank_2000	512	32	10000	0	0.0226236
rank_2000	512	32	10000	1	0.0223032
rank_2000	512	32	10000	2	0.0222649
rank_2000	512	32	10000	3	0.0224243
rank_2000	512	32	10000	4	0.0224094
rank_2000	512	32	100000	0	0.225076
rank_2000	512	32	100000	1	0.224616
rank_2000	512	32	100000	2	0.226783
rank_2000	512	32	100000	3	0.226457
rank_2000	512	32	100000	4	0.226759
rank_2000	512	32	1000000	0	12.9666
rank_2000	512	64	10000	0	0.0227805
rank_2000	512	64	10000	1	0.0226204
rank_2000	512	64	10000	2	0.0222725
rank_2000	512	64	10000	3	0.0221654
rank_2000	512	64	10000	4	0.0222108
rank_2000	512	64	100000	0	0.228733
rank_2000	512	64	100000	1	0.22878
rank_2000	512	64	100000	2	0.22858
rank_2000	512	64	100000	3	0.228953
rank_2000	512	64	100000	4	0.228676
rank_2000	512	64	1000000	0	7.75795
rank_2000	512	128	10000	0	0.0254433
rank_2000	512	128	10000	1	0.0247463
rank_2000	512	128	10000	2	0.0245508
rank_2000	512	128	10000	3	0.0245284
rank_2000	512	128	10000	4	0.0245513
rank_2000	512	128	100000	0	0.273143
rank_2000	512	128	100000	1	0.272943
rank_2000	512	128	100000	2	0.272542
rank_2000	512	128	100000	3	0.272665
rank_2000	512	128	100000	4	0.272259
rank_2000	512	128	1000000	0	5.55498
rank_2000	512	256	10000	0	0.030719
rank_2000	512	256	10000	1	0.0302534
rank_2000	512	256	10000	2	0.0302025
rank_2000	512	256	10000	3	0.0302233
rank_2000	512	256	10000	4	0.030208
rank_2000	512	256	100000	0	0.339739
rank_2000	512	256	100000	1	0.338861
rank_2000	512	256	100000	2	0.338882
rank_2000	512	256	100000	3	0.339926
rank_2000	512	256	100000	4	0.340672
rank_2000	512	256	1000000	0	4.89847
rank_2000	512	256	1000000	1	4.93223
rank_2000	512	512	10000	0	0.00728994
rank_2000	512	512	10000	1	0.00622136
rank_2000	512	512	10000	2	0.00620876
rank_2000	512	512	10000	3	0.00620779
rank_2000	512	512	10000	4	0.00620953
rank_2000	512	512	100000	0	0.0692011
rank_2000	512	512	100000	1	0.0674581
rank_2000	512	512	100000	2	0.0671971
rank_2000	512	512	100000	3	0.0673549
rank_2000	512	512	100000	4	0.0673209
rank_2000	512	512	1000000	0	1.41615
rank_2000	512	512	1000000	1	1.39425
rank_2000	512	512	1000000	2	1.41337
rank_2000	512	512	1000000	3	1.39483
rank_2000	512	1024	10000	0	0.00635326
rank_2000	512	1024	10000	1	0.00628865
rank_2000	512	1024	10000	2	0.00618292
rank_2000	512	1024	10000	3	0.00618726
rank_2000	512	1024	10000	4	0.0061935
rank_2000	512	1024	100000	0	0.0677853
rank_2000	512	1024	100000	1	0.0674528
rank_2000	512	1024	100000	2	0.0675339
rank_2000	512	1024	100000	3	0.0675746
rank_2000	512	1024	100000	4	0.0674425
rank_2000	512	1024	1000000	0	1.06018
rank_2000	512	1024	1000000	1	1.06093
rank_2000	512	1024	1000000	2	1.06026
rank_2000	512	1024	1000000	3	1.0609
rank_2000	512	1024	1000000	4	1.0598
rank_2000	1024	1	10000	0	5.28047
rank_2000	1024	2	10000	0	2.6892
rank_2000	1024	2	10000	1	2.65722
rank_2000	1024	4	10000	0	1.38317
rank_2000	1024	4	10000	1	1.3505
rank_2000	1024	4	10000	2	1.35104
rank_2000	1024	4	10000	3	1.35064
rank_2000	1024	8	10000	0	0.689094
rank_2000	1024	8	10000	1	0.693812
rank_2000	1024	8	10000	2	0.694859
rank_2000	1024	8	10000	3	0.694476
rank_2000	1024	8	10000	4	0.697135
rank_2000	1024	8	100000	0	1.06193
rank_2000	1024	8	100000	1	1.0615
rank_2000	1024	8	100000	2	1.06313
rank_2000	1024	8	100000	3	1.0631
rank_2000	1024	8	100000	4	1.06281
rank_2000	1024	16	10000	0	0.359262
rank_2000	1024	16	10000	1	0.359583
rank_2000	1024	16	10000	2	0.36008
rank_2000	1024	16	10000	3	0.359903
rank_2000	1024	16	10000	4	0.361339
rank_2000	1024	16	100000	0	0.683229
rank_2000	1024	16	100000	1	0.683648
rank_2000	1024	16	100000	2	0.687312
rank_2000	1024	16	100000	3	0.683173
rank_2000	1024	16	100000	4	0.683541
rank_2000	1024	16	1000000	0	4.06536
rank_2000	1024	16	1000000	1	4.04895
rank_2000	1024	32	10000	0	0.197274
rank_2000	1024	32	10000	1	0.194457
rank_2000	1024	32	10000	2	0.194463
rank_2000	1024	32	10000	3	0.194599
rank_2000	1024	32	10000	4	0.194267
rank_2000	1024	32	100000	0	0.494097
rank_2000	1024	32	100000	1	0.494213
rank_2000	1024	32	100000	2	0.493926
rank_2000	1024	32	100000	3	0.499535
rank_2000	1024	32	100000	4	0.494404
rank_2000	1024	32	1000000	0	3.78532
rank_2000	1024	32	1000000	1	3.78267
rank_2000	1024	64	10000	0	0.11376
rank_2000	1024	64	10000	1	0.113641
rank_2000	1024	64	10000	2	0.113687
rank_2000	1024	64	10000	3	0.113883
rank_2000	1024	64	10000	4	0.113572
rank_2000	1024	64	100000	0	0.438745
rank_2000	1024	64	100000	1	0.437046
rank_2000	1024	64	100000	2	0.437076
rank_2000	1024	64	100000	3	0.437711
rank_2000	1024	64	100000	4	0.437738
rank_2000	1024	64	1000000	0	3.91949
rank_2000	1024	64	1000000	1	3.94162
rank_2000	1024	128	10000	0	0.08075
rank_2000	1024	128	10000	1	0.0775316
rank_2000	1024	128	10000	2	0.0768522
rank_2000	1024	128	10000	3	0.0783909
rank_2000	1024	128	10000	4	0.0782458
rank_2000	1024	128	100000	0	0.463248
rank_2000	1024	128	100000	1	0.463474
rank_2000	1024	128	100000	2	0.462471
rank_2000	1024	128	100000	3	0.463071
rank_2000	1024	128	100000	4	0.462496
rank_2000	1024	128	1000000	0	4.50569
rank_2000	1024	128	1000000	1	4.55873
rank_2000	1024	256	10000	0	0.0576543
rank_2000	1024	256	10000	1	0.0511694
rank_2000	1024	256	10000	2	0.05125
rank_2000	1024	256	10000	3	0.0530402
rank_2000	1024	256	10000	4	0.0517704
rank_2000	1024	256	100000	0	0.551689
rank_2000	1024	256	100000	1	0.536285
rank_2000	1024	256	100000	2	0.536936
rank_2000	1024	256	100000	3	0.543503
rank_2000	1024	256	100000	4	0.536377
rank_2000	1024	256	1000000	0	5.77271
rank_2000	1024	512	10000	0	0.081291
rank_2000	1024	512	10000	1	0.0689022
rank_2000	1024	512	10000	2	0.0685363
rank_2000	1024	512	10000	3	0.0685811
rank_2000	1024	512	10000	4	0.0686851
rank_2000	1024	512	100000	0	0.765679
rank_2000	1024	512	100000	1	0.763487
rank_2000	1024	512	100000	2	0.781008
rank_2000	1024	512	100000	3	0.768965
rank_2000	1024	512	100000	4	0.762984
rank_2000	1024	512	1000000	0	7.89505
rank_2000	1024	1024	10000	0	0.0130256
rank_2000	1024	1024	10000	1	0.00891178
rank_2000	1024	1024	10000	2	0.00871528
rank_2000	1024	1024	10000	3	0.00870562
rank_2000	1024	1024	10000	4	0.00869559
rank_2000	1024	1024	100000	0	0.0930588
rank_2000	1024	1024	100000	1	0.091446
rank_2000	1024	1024	100000	2	0.0913247
rank_2000	1024	1024	100000	3	0.0911381
rank_2000	1024	1024	100000	4	0.0912724
rank_2000	1024	1024	1000000	0	0.962319
rank_2000	1024	1024	1000000	1	0.959492
rank_2000	1024	1024	1000000	2	0.941094
rank_2000	1024	1024	1000000	3	0.939569
rank_2000	1024	1024	1000000	4	0.939284
rank_2000	1024	1024	10000000	0	15.3378
